Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B18002_001,SE_B18002_002,SE_B18002_003,Percent_Rent_Burden,Percent_Severe_Burden
06037111205,"Census Tract 1112.05, Los Angeles County, California",ACSSF,ca,140,0,4286,,,,,6,37,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111205,Census Tract 1112.05,,,,645,166,170,26%,26%
06037111206,"Census Tract 1112.06, Los Angeles County, California",ACSSF,ca,140,0,4287,,,,,6,37,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111206,Census Tract 1112.06,,,,97,34,47,35%,48%
06037111302,"Census Tract 1113.02, Los Angeles County, California",ACSSF,ca,140,0,4288,,,,,6,37,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111302,Census Tract 1113.02,,,,911,131,479,14%,53%
06037111303,"Census Tract 1113.03, Los Angeles County, California",ACSSF,ca,140,0,4289,,,,,6,37,,,111303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111303,Census Tract 1113.03,,,,509,251,122,49%,24%
06037111304,"Census Tract 1113.04, Los Angeles County, California",ACSSF,ca,140,0,4290,,,,,6,37,,,111304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111304,Census Tract 1113.04,,,,1290,225,546,17%,42%
06037111401,"Census Tract 1114.01, Los Angeles County, California",ACSSF,ca,140,0,4291,,,,,6,37,,,111401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111401,Census Tract 1114.01,,,,210,132,35,63%,17%
06037111402,"Census Tract 1114.02, Los Angeles County, California",ACSSF,ca,140,0,4292,,,,,6,37,,,111402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037111402,Census Tract 1114.02,,,,1748,721,420,41%,24%
06037113101,"Census Tract 1131.01, Los Angeles County, California",ACSSF,ca,140,0,4293,,,,,6,37,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113101,Census Tract 1131.01,,,,140,20,39,14%,28%
06037113102,"Census Tract 1131.02, Los Angeles County, California",ACSSF,ca,140,0,4294,,,,,6,37,,,113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113102,Census Tract 1131.02,,,,62,8,6,13%,10%
06037113211,"Census Tract 1132.11, Los Angeles County, California",ACSSF,ca,140,0,4295,,,,,6,37,,,113211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113211,Census Tract 1132.11,,,,428,167,75,39%,18%
06037113212,"Census Tract 1132.12, Los Angeles County, California",ACSSF,ca,140,0,4296,,,,,6,37,,,113212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113212,Census Tract 1132.12,,,,405,77,114,19%,28%
06037113213,"Census Tract 1132.13, Los Angeles County, California",ACSSF,ca,140,0,4297,,,,,6,37,,,113213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113213,Census Tract 1132.13,,,,577,85,242,15%,42%
06037113231,"Census Tract 1132.31, Los Angeles County, California",ACSSF,ca,140,0,4298,,,,,6,37,,,113231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113231,Census Tract 1132.31,,,,133,24,23,18%,17%
06037113232,"Census Tract 1132.32, Los Angeles County, California",ACSSF,ca,140,0,4299,,,,,6,37,,,113232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113232,Census Tract 1132.32,,,,307,121,33,39%,11%
06037113234,"Census Tract 1132.34, Los Angeles County, California",ACSSF,ca,140,0,4300,,,,,6,37,,,113234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113234,Census Tract 1132.34,,,,902,161,221,18%,25%
06037113235,"Census Tract 1132.35, Los Angeles County, California",ACSSF,ca,140,0,4301,,,,,6,37,,,113235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113235,Census Tract 1132.35,,,,205,63,59,31%,29%
06037113237,"Census Tract 1132.37, Los Angeles County, California",ACSSF,ca,140,0,4302,,,,,6,37,,,113237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113237,Census Tract 1132.37,,,,507,106,126,21%,25%
06037113238,"Census Tract 1132.38, Los Angeles County, California",ACSSF,ca,140,0,4303,,,,,6,37,,,113238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113238,Census Tract 1132.38,,,,1095,218,354,20%,32%
06037113239,"Census Tract 1132.39, Los Angeles County, California",ACSSF,ca,140,0,4304,,,,,6,37,,,113239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113239,Census Tract 1132.39,,,,596,306,244,51%,41%
06037113301,"Census Tract 1133.01, Los Angeles County, California",ACSSF,ca,140,0,4305,,,,,6,37,,,113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113301,Census Tract 1133.01,,,,808,293,379,36%,47%
06037113303,"Census Tract 1133.03, Los Angeles County, California",ACSSF,ca,140,0,4306,,,,,6,37,,,113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113303,Census Tract 1133.03,,,,223,57,85,26%,38%
06037113322,"Census Tract 1133.22, Los Angeles County, California",ACSSF,ca,140,0,4307,,,,,6,37,,,113322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113322,Census Tract 1133.22,,,,391,142,92,36%,24%
06037113323,"Census Tract 1133.23, Los Angeles County, California",ACSSF,ca,140,0,4308,,,,,6,37,,,113323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113323,Census Tract 1133.23,,,,1060,393,240,37%,23%
06037113324,"Census Tract 1133.24, Los Angeles County, California",ACSSF,ca,140,0,4309,,,,,6,37,,,113324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113324,Census Tract 1133.24,,,,878,148,44,17%,5%
06037113423,"Census Tract 1134.23, Los Angeles County, California",ACSSF,ca,140,0,4310,,,,,6,37,,,113423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113423,Census Tract 1134.23,,,,281,78,95,28%,34%
06037113424,"Census Tract 1134.24, Los Angeles County, California",ACSSF,ca,140,0,4311,,,,,6,37,,,113424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113424,Census Tract 1134.24,,,,301,143,55,48%,18%
06037113425,"Census Tract 1134.25, Los Angeles County, California",ACSSF,ca,140,0,4312,,,,,6,37,,,113425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113425,Census Tract 1134.25,,,,1309,556,368,42%,28%
06037113426,"Census Tract 1134.26, Los Angeles County, California",ACSSF,ca,140,0,4313,,,,,6,37,,,113426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113426,Census Tract 1134.26,,,,366,117,110,32%,30%
06037113427,"Census Tract 1134.27, Los Angeles County, California",ACSSF,ca,140,0,4314,,,,,6,37,,,113427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113427,Census Tract 1134.27,,,,665,194,178,29%,27%
06037113428,"Census Tract 1134.28, Los Angeles County, California",ACSSF,ca,140,0,4315,,,,,6,37,,,113428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037113428,Census Tract 1134.28,,,,164,50,77,30%,47%
06037115101,"Census Tract 1151.01, Los Angeles County, California",ACSSF,ca,140,0,4316,,,,,6,37,,,115101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115101,Census Tract 1151.01,,,,220,78,33,35%,15%
06037115103,"Census Tract 1151.03, Los Angeles County, California",ACSSF,ca,140,0,4317,,,,,6,37,,,115103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115103,Census Tract 1151.03,,,,5,0,0,0%,0%
06037115104,"Census Tract 1151.04, Los Angeles County, California",ACSSF,ca,140,0,4318,,,,,6,37,,,115104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115104,Census Tract 1151.04,,,,1436,351,621,24%,43%
06037115202,"Census Tract 1152.02, Los Angeles County, California",ACSSF,ca,140,0,4319,,,,,6,37,,,115202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115202,Census Tract 1152.02,,,,1139,273,533,24%,47%
06037115203,"Census Tract 1152.03, Los Angeles County, California",ACSSF,ca,140,0,4320,,,,,6,37,,,115203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115203,Census Tract 1152.03,,,,836,104,312,12%,37%
06037115204,"Census Tract 1152.04, Los Angeles County, California",ACSSF,ca,140,0,4321,,,,,6,37,,,115204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115204,Census Tract 1152.04,,,,1079,185,317,17%,29%
06037115301,"Census Tract 1153.01, Los Angeles County, California",ACSSF,ca,140,0,4322,,,,,6,37,,,115301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115301,Census Tract 1153.01,,,,812,120,276,15%,34%
06037115302,"Census Tract 1153.02, Los Angeles County, California",ACSSF,ca,140,0,4323,,,,,6,37,,,115302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115302,Census Tract 1153.02,,,,726,210,265,29%,37%
06037115401,"Census Tract 1154.01, Los Angeles County, California",ACSSF,ca,140,0,4324,,,,,6,37,,,115401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115401,Census Tract 1154.01,,,,1238,310,500,25%,40%
06037115403,"Census Tract 1154.03, Los Angeles County, California",ACSSF,ca,140,0,4325,,,,,6,37,,,115403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115403,Census Tract 1154.03,,,,755,216,204,29%,27%
06037115404,"Census Tract 1154.04, Los Angeles County, California",ACSSF,ca,140,0,4326,,,,,6,37,,,115404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037115404,Census Tract 1154.04,,,,419,109,133,26%,32%
06037117101,"Census Tract 1171.01, Los Angeles County, California",ACSSF,ca,140,0,4327,,,,,6,37,,,117101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117101,Census Tract 1171.01,,,,495,100,197,20%,40%
06037117102,"Census Tract 1171.02, Los Angeles County, California",ACSSF,ca,140,0,4328,,,,,6,37,,,117102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117102,Census Tract 1171.02,,,,191,25,102,13%,53%
06037117201,"Census Tract 1172.01, Los Angeles County, California",ACSSF,ca,140,0,4329,,,,,6,37,,,117201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117201,Census Tract 1172.01,,,,817,234,377,29%,46%
06037117202,"Census Tract 1172.02, Los Angeles County, California",ACSSF,ca,140,0,4330,,,,,6,37,,,117202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117202,Census Tract 1172.02,,,,271,108,69,40%,25%
06037117301,"Census Tract 1173.01, Los Angeles County, California",ACSSF,ca,140,0,4331,,,,,6,37,,,117301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117301,Census Tract 1173.01,,,,243,41,89,17%,37%
06037117302,"Census Tract 1173.02, Los Angeles County, California",ACSSF,ca,140,0,4332,,,,,6,37,,,117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117302,Census Tract 1173.02,,,,345,123,95,36%,28%
06037117303,"Census Tract 1173.03, Los Angeles County, California",ACSSF,ca,140,0,4333,,,,,6,37,,,117303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117303,Census Tract 1173.03,,,,208,108,66,52%,32%
06037117404,"Census Tract 1174.04, Los Angeles County, California",ACSSF,ca,140,0,4334,,,,,6,37,,,117404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117404,Census Tract 1174.04,,,,325,94,130,29%,40%
06037117405,"Census Tract 1174.05, Los Angeles County, California",ACSSF,ca,140,0,4335,,,,,6,37,,,117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117405,Census Tract 1174.05,,,,784,200,316,26%,40%
06037117407,"Census Tract 1174.07, Los Angeles County, California",ACSSF,ca,140,0,4336,,,,,6,37,,,117407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117407,Census Tract 1174.07,,,,1002,321,390,32%,39%
06037117408,"Census Tract 1174.08, Los Angeles County, California",ACSSF,ca,140,0,4337,,,,,6,37,,,117408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117408,Census Tract 1174.08,,,,615,156,286,25%,47%
06037117510,"Census Tract 1175.10, Los Angeles County, California",ACSSF,ca,140,0,4338,,,,,6,37,,,117510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117510,Census Tract 1175.10,,,,876,231,367,26%,42%
06037117520,"Census Tract 1175.20, Los Angeles County, California",ACSSF,ca,140,0,4339,,,,,6,37,,,117520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117520,Census Tract 1175.20,,,,924,227,427,25%,46%
06037117530,"Census Tract 1175.30, Los Angeles County, California",ACSSF,ca,140,0,4340,,,,,6,37,,,117530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037117530,Census Tract 1175.30,,,,1377,409,417,30%,30%
06037119001,"Census Tract 1190.01, Los Angeles County, California",ACSSF,ca,140,0,4341,,,,,6,37,,,119001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119001,Census Tract 1190.01,,,,189,0,88,0%,47%
06037119003,"Census Tract 1190.03, Los Angeles County, California",ACSSF,ca,140,0,4342,,,,,6,37,,,119003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119003,Census Tract 1190.03,,,,164,33,22,20%,13%
06037119004,"Census Tract 1190.04, Los Angeles County, California",ACSSF,ca,140,0,4343,,,,,6,37,,,119004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119004,Census Tract 1190.04,,,,215,55,75,26%,35%
06037119201,"Census Tract 1192.01, Los Angeles County, California",ACSSF,ca,140,0,4344,,,,,6,37,,,119201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119201,Census Tract 1192.01,,,,146,20,58,14%,40%
06037119202,"Census Tract 1192.02, Los Angeles County, California",ACSSF,ca,140,0,4345,,,,,6,37,,,119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119202,Census Tract 1192.02,,,,240,75,43,31%,18%
06037119310,"Census Tract 1193.10, Los Angeles County, California",ACSSF,ca,140,0,4346,,,,,6,37,,,119310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119310,Census Tract 1193.10,,,,558,175,189,31%,34%
06037119320,"Census Tract 1193.20, Los Angeles County, California",ACSSF,ca,140,0,4347,,,,,6,37,,,119320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119320,Census Tract 1193.20,,,,901,191,225,21%,25%
06037119340,"Census Tract 1193.40, Los Angeles County, California",ACSSF,ca,140,0,4348,,,,,6,37,,,119340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119340,Census Tract 1193.40,,,,1026,270,445,26%,43%
06037119341,"Census Tract 1193.41, Los Angeles County, California",ACSSF,ca,140,0,4349,,,,,6,37,,,119341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119341,Census Tract 1193.41,,,,514,162,181,32%,35%
06037119342,"Census Tract 1193.42, Los Angeles County, California",ACSSF,ca,140,0,4350,,,,,6,37,,,119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119342,Census Tract 1193.42,,,,398,139,154,35%,39%
06037119400,"Census Tract 1194, Los Angeles County, California",ACSSF,ca,140,0,4351,,,,,6,37,,,119400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119400,Census Tract 1194,,,,148,30,68,20%,46%
06037119700,"Census Tract 1197, Los Angeles County, California",ACSSF,ca,140,0,4352,,,,,6,37,,,119700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119700,Census Tract 1197,,,,235,60,36,26%,15%
06037119801,"Census Tract 1198.01, Los Angeles County, California",ACSSF,ca,140,0,4353,,,,,6,37,,,119801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119801,Census Tract 1198.01,,,,114,0,59,0%,52%
06037119802,"Census Tract 1198.02, Los Angeles County, California",ACSSF,ca,140,0,4354,,,,,6,37,,,119802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119802,Census Tract 1198.02,,,,244,71,55,29%,23%
06037119900,"Census Tract 1199, Los Angeles County, California",ACSSF,ca,140,0,4355,,,,,6,37,,,119900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037119900,Census Tract 1199,,,,258,120,58,47%,22%
06037120010,"Census Tract 1200.10, Los Angeles County, California",ACSSF,ca,140,0,4356,,,,,6,37,,,120010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120010,Census Tract 1200.10,,,,451,128,144,28%,32%
06037120020,"Census Tract 1200.20, Los Angeles County, California",ACSSF,ca,140,0,4357,,,,,6,37,,,120020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120020,Census Tract 1200.20,,,,1036,269,395,26%,38%
06037120030,"Census Tract 1200.30, Los Angeles County, California",ACSSF,ca,140,0,4358,,,,,6,37,,,120030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120030,Census Tract 1200.30,,,,667,162,233,24%,35%
06037120103,"Census Tract 1201.03, Los Angeles County, California",ACSSF,ca,140,0,4359,,,,,6,37,,,120103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120103,Census Tract 1201.03,,,,786,181,377,23%,48%
06037120104,"Census Tract 1201.04, Los Angeles County, California",ACSSF,ca,140,0,4360,,,,,6,37,,,120104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120104,Census Tract 1201.04,,,,719,159,323,22%,45%
06037120105,"Census Tract 1201.05, Los Angeles County, California",ACSSF,ca,140,0,4361,,,,,6,37,,,120105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120105,Census Tract 1201.05,,,,612,193,213,32%,35%
06037120106,"Census Tract 1201.06, Los Angeles County, California",ACSSF,ca,140,0,4362,,,,,6,37,,,120106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120106,Census Tract 1201.06,,,,1014,369,372,36%,37%
06037120107,"Census Tract 1201.07, Los Angeles County, California",ACSSF,ca,140,0,4363,,,,,6,37,,,120107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120107,Census Tract 1201.07,,,,1067,303,405,28%,38%
06037120108,"Census Tract 1201.08, Los Angeles County, California",ACSSF,ca,140,0,4364,,,,,6,37,,,120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120108,Census Tract 1201.08,,,,930,160,381,17%,41%
06037120300,"Census Tract 1203, Los Angeles County, California",ACSSF,ca,140,0,4365,,,,,6,37,,,120300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120300,Census Tract 1203,,,,496,129,230,26%,46%
06037120400,"Census Tract 1204, Los Angeles County, California",ACSSF,ca,140,0,4366,,,,,6,37,,,120400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037120400,Census Tract 1204,,,,1371,381,326,28%,24%
06037121010,"Census Tract 1210.10, Los Angeles County, California",ACSSF,ca,140,0,4367,,,,,6,37,,,121010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121010,Census Tract 1210.10,,,,363,147,81,40%,22%
06037121020,"Census Tract 1210.20, Los Angeles County, California",ACSSF,ca,140,0,4368,,,,,6,37,,,121020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121020,Census Tract 1210.20,,,,432,152,149,35%,34%
06037121101,"Census Tract 1211.01, Los Angeles County, California",ACSSF,ca,140,0,4369,,,,,6,37,,,121101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121101,Census Tract 1211.01,,,,575,126,145,22%,25%
06037121102,"Census Tract 1211.02, Los Angeles County, California",ACSSF,ca,140,0,4370,,,,,6,37,,,121102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121102,Census Tract 1211.02,,,,270,13,131,5%,49%
06037121210,"Census Tract 1212.10, Los Angeles County, California",ACSSF,ca,140,0,4371,,,,,6,37,,,121210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121210,Census Tract 1212.10,,,,266,101,45,38%,17%
06037121221,"Census Tract 1212.21, Los Angeles County, California",ACSSF,ca,140,0,4372,,,,,6,37,,,121221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121221,Census Tract 1212.21,,,,111,0,36,0%,32%
06037121222,"Census Tract 1212.22, Los Angeles County, California",ACSSF,ca,140,0,4373,,,,,6,37,,,121222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121222,Census Tract 1212.22,,,,687,183,172,27%,25%
06037121600,"Census Tract 1216, Los Angeles County, California",ACSSF,ca,140,0,4374,,,,,6,37,,,121600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121600,Census Tract 1216,,,,153,16,60,10%,39%
06037121801,"Census Tract 1218.01, Los Angeles County, California",ACSSF,ca,140,0,4375,,,,,6,37,,,121801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121801,Census Tract 1218.01,,,,839,276,344,33%,41%
06037121802,"Census Tract 1218.02, Los Angeles County, California",ACSSF,ca,140,0,4376,,,,,6,37,,,121802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121802,Census Tract 1218.02,,,,253,65,73,26%,29%
06037121900,"Census Tract 1219, Los Angeles County, California",ACSSF,ca,140,0,4377,,,,,6,37,,,121900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037121900,Census Tract 1219,,,,558,41,241,7%,43%
06037122000,"Census Tract 1220, Los Angeles County, California",ACSSF,ca,140,0,4378,,,,,6,37,,,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122000,Census Tract 1220,,,,535,81,263,15%,49%
06037122120,"Census Tract 1221.20, Los Angeles County, California",ACSSF,ca,140,0,4379,,,,,6,37,,,122120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122120,Census Tract 1221.20,,,,517,70,188,14%,36%
06037122121,"Census Tract 1221.21, Los Angeles County, California",ACSSF,ca,140,0,4380,,,,,6,37,,,122121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122121,Census Tract 1221.21,,,,455,151,174,33%,38%
06037122122,"Census Tract 1221.22, Los Angeles County, California",ACSSF,ca,140,0,4381,,,,,6,37,,,122122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122122,Census Tract 1221.22,,,,481,188,192,39%,40%
06037122200,"Census Tract 1222, Los Angeles County, California",ACSSF,ca,140,0,4382,,,,,6,37,,,122200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122200,Census Tract 1222,,,,422,141,177,33%,42%
06037122410,"Census Tract 1224.10, Los Angeles County, California",ACSSF,ca,140,0,4383,,,,,6,37,,,122410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122410,Census Tract 1224.10,,,,974,240,263,25%,27%
06037122420,"Census Tract 1224.20, Los Angeles County, California",ACSSF,ca,140,0,4384,,,,,6,37,,,122420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037122420,Census Tract 1224.20,,,,915,341,268,37%,29%
06037123010,"Census Tract 1230.10, Los Angeles County, California",ACSSF,ca,140,0,4385,,,,,6,37,,,123010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123010,Census Tract 1230.10,,,,673,273,277,41%,41%
06037123020,"Census Tract 1230.20, Los Angeles County, California",ACSSF,ca,140,0,4386,,,,,6,37,,,123020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123020,Census Tract 1230.20,,,,315,68,104,22%,33%
06037123103,"Census Tract 1231.03, Los Angeles County, California",ACSSF,ca,140,0,4387,,,,,6,37,,,123103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123103,Census Tract 1231.03,,,,1002,246,310,25%,31%
06037123104,"Census Tract 1231.04, Los Angeles County, California",ACSSF,ca,140,0,4388,,,,,6,37,,,123104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123104,Census Tract 1231.04,,,,1031,210,346,20%,34%
06037123203,"Census Tract 1232.03, Los Angeles County, California",ACSSF,ca,140,0,4389,,,,,6,37,,,123203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123203,Census Tract 1232.03,,,,857,182,370,21%,43%
06037123204,"Census Tract 1232.04, Los Angeles County, California",ACSSF,ca,140,0,4390,,,,,6,37,,,123204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123204,Census Tract 1232.04,,,,822,212,259,26%,32%
06037123205,"Census Tract 1232.05, Los Angeles County, California",ACSSF,ca,140,0,4391,,,,,6,37,,,123205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123205,Census Tract 1232.05,,,,612,94,319,15%,52%
06037123206,"Census Tract 1232.06, Los Angeles County, California",ACSSF,ca,140,0,4392,,,,,6,37,,,123206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123206,Census Tract 1232.06,,,,622,215,191,35%,31%
06037123301,"Census Tract 1233.01, Los Angeles County, California",ACSSF,ca,140,0,4393,,,,,6,37,,,123301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037123301,Census Tract 1233.01,,,,946,323,325,34%,34%
