Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10001_001
"06037408213","Census Tract 4082.13, Los Angeles County, California","ACSSF","ca","140","00","0005553",,,,,"06","037",,,"408213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408213","Census Tract 4082.13",,,,1794
"06037408301","Census Tract 4083.01, Los Angeles County, California","ACSSF","ca","140","00","0005554",,,,,"06","037",,,"408301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408301","Census Tract 4083.01",,,,1590
"06037408302","Census Tract 4083.02, Los Angeles County, California","ACSSF","ca","140","00","0005555",,,,,"06","037",,,"408302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408302","Census Tract 4083.02",,,,1088
"06037408303","Census Tract 4083.03, Los Angeles County, California","ACSSF","ca","140","00","0005556",,,,,"06","037",,,"408303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408303","Census Tract 4083.03",,,,1281
"06037408401","Census Tract 4084.01, Los Angeles County, California","ACSSF","ca","140","00","0005557",,,,,"06","037",,,"408401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408401","Census Tract 4084.01",,,,1261
"06037408402","Census Tract 4084.02, Los Angeles County, California","ACSSF","ca","140","00","0005558",,,,,"06","037",,,"408402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408402","Census Tract 4084.02",,,,1986
"06037408503","Census Tract 4085.03, Los Angeles County, California","ACSSF","ca","140","00","0005559",,,,,"06","037",,,"408503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408503","Census Tract 4085.03",,,,2071
"06037408504","Census Tract 4085.04, Los Angeles County, California","ACSSF","ca","140","00","0005560",,,,,"06","037",,,"408504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408504","Census Tract 4085.04",,,,1563
"06037408505","Census Tract 4085.05, Los Angeles County, California","ACSSF","ca","140","00","0005561",,,,,"06","037",,,"408505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408505","Census Tract 4085.05",,,,761
"06037408623","Census Tract 4086.23, Los Angeles County, California","ACSSF","ca","140","00","0005562",,,,,"06","037",,,"408623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408623","Census Tract 4086.23",,,,1037
"06037408624","Census Tract 4086.24, Los Angeles County, California","ACSSF","ca","140","00","0005563",,,,,"06","037",,,"408624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408624","Census Tract 4086.24",,,,1093
"06037408625","Census Tract 4086.25, Los Angeles County, California","ACSSF","ca","140","00","0005564",,,,,"06","037",,,"408625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408625","Census Tract 4086.25",,,,1271
"06037408626","Census Tract 4086.26, Los Angeles County, California","ACSSF","ca","140","00","0005565",,,,,"06","037",,,"408626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408626","Census Tract 4086.26",,,,1551
"06037408627","Census Tract 4086.27, Los Angeles County, California","ACSSF","ca","140","00","0005566",,,,,"06","037",,,"408627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408627","Census Tract 4086.27",,,,900
"06037408628","Census Tract 4086.28, Los Angeles County, California","ACSSF","ca","140","00","0005567",,,,,"06","037",,,"408628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408628","Census Tract 4086.28",,,,1910
"06037408629","Census Tract 4086.29, Los Angeles County, California","ACSSF","ca","140","00","0005568",,,,,"06","037",,,"408629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408629","Census Tract 4086.29",,,,982
"06037408631","Census Tract 4086.31, Los Angeles County, California","ACSSF","ca","140","00","0005569",,,,,"06","037",,,"408631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408631","Census Tract 4086.31",,,,1504
"06037408703","Census Tract 4087.03, Los Angeles County, California","ACSSF","ca","140","00","0005570",,,,,"06","037",,,"408703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408703","Census Tract 4087.03",,,,1870
"06037408705","Census Tract 4087.05, Los Angeles County, California","ACSSF","ca","140","00","0005571",,,,,"06","037",,,"408705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408705","Census Tract 4087.05",,,,1861
"06037408707","Census Tract 4087.07, Los Angeles County, California","ACSSF","ca","140","00","0005572",,,,,"06","037",,,"408707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408707","Census Tract 4087.07",,,,2249
"06037408722","Census Tract 4087.22, Los Angeles County, California","ACSSF","ca","140","00","0005573",,,,,"06","037",,,"408722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408722","Census Tract 4087.22",,,,1318
"06037408724","Census Tract 4087.24, Los Angeles County, California","ACSSF","ca","140","00","0005574",,,,,"06","037",,,"408724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408724","Census Tract 4087.24",,,,1606
"06037408725","Census Tract 4087.25, Los Angeles County, California","ACSSF","ca","140","00","0005575",,,,,"06","037",,,"408725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408725","Census Tract 4087.25",,,,1952
"06037408800","Census Tract 4088, Los Angeles County, California","ACSSF","ca","140","00","0005576",,,,,"06","037",,,"408800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408800","Census Tract 4088",,,,1898
"06037408900","Census Tract 4089, Los Angeles County, California","ACSSF","ca","140","00","0005577",,,,,"06","037",,,"408900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408900","Census Tract 4089",,,,2543
"06037409000","Census Tract 4090, Los Angeles County, California","ACSSF","ca","140","00","0005578",,,,,"06","037",,,"409000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037409000","Census Tract 4090",,,,2359
"06037409100","Census Tract 4091, Los Angeles County, California","ACSSF","ca","140","00","0005579",,,,,"06","037",,,"409100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037409100","Census Tract 4091",,,,1429
"06037430003","Census Tract 4300.03, Los Angeles County, California","ACSSF","ca","140","00","0005580",,,,,"06","037",,,"430003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430003","Census Tract 4300.03",,,,1688
"06037430004","Census Tract 4300.04, Los Angeles County, California","ACSSF","ca","140","00","0005581",,,,,"06","037",,,"430004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430004","Census Tract 4300.04",,,,1184
"06037430005","Census Tract 4300.05, Los Angeles County, California","ACSSF","ca","140","00","0005582",,,,,"06","037",,,"430005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430005","Census Tract 4300.05",,,,1437
"06037430101","Census Tract 4301.01, Los Angeles County, California","ACSSF","ca","140","00","0005583",,,,,"06","037",,,"430101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430101","Census Tract 4301.01",,,,1925
"06037430102","Census Tract 4301.02, Los Angeles County, California","ACSSF","ca","140","00","0005584",,,,,"06","037",,,"430102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430102","Census Tract 4301.02",,,,1350
"06037430200","Census Tract 4302, Los Angeles County, California","ACSSF","ca","140","00","0005585",,,,,"06","037",,,"430200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430200","Census Tract 4302",,,,532
"06037430301","Census Tract 4303.01, Los Angeles County, California","ACSSF","ca","140","00","0005586",,,,,"06","037",,,"430301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430301","Census Tract 4303.01",,,,1760
"06037430302","Census Tract 4303.02, Los Angeles County, California","ACSSF","ca","140","00","0005587",,,,,"06","037",,,"430302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430302","Census Tract 4303.02",,,,2435
"06037430400","Census Tract 4304, Los Angeles County, California","ACSSF","ca","140","00","0005588",,,,,"06","037",,,"430400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430400","Census Tract 4304",,,,1566
"06037430501","Census Tract 4305.01, Los Angeles County, California","ACSSF","ca","140","00","0005589",,,,,"06","037",,,"430501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430501","Census Tract 4305.01",,,,2046
"06037430502","Census Tract 4305.02, Los Angeles County, California","ACSSF","ca","140","00","0005590",,,,,"06","037",,,"430502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430502","Census Tract 4305.02",,,,3483
"06037430600","Census Tract 4306, Los Angeles County, California","ACSSF","ca","140","00","0005591",,,,,"06","037",,,"430600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430600","Census Tract 4306",,,,1570
"06037430701","Census Tract 4307.01, Los Angeles County, California","ACSSF","ca","140","00","0005592",,,,,"06","037",,,"430701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430701","Census Tract 4307.01",,,,1993
"06037430721","Census Tract 4307.21, Los Angeles County, California","ACSSF","ca","140","00","0005593",,,,,"06","037",,,"430721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430721","Census Tract 4307.21",,,,1387
"06037430723","Census Tract 4307.23, Los Angeles County, California","ACSSF","ca","140","00","0005594",,,,,"06","037",,,"430723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430723","Census Tract 4307.23",,,,1981
"06037430724","Census Tract 4307.24, Los Angeles County, California","ACSSF","ca","140","00","0005595",,,,,"06","037",,,"430724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430724","Census Tract 4307.24",,,,2219
"06037430801","Census Tract 4308.01, Los Angeles County, California","ACSSF","ca","140","00","0005596",,,,,"06","037",,,"430801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430801","Census Tract 4308.01",,,,2391
"06037430802","Census Tract 4308.02, Los Angeles County, California","ACSSF","ca","140","00","0005597",,,,,"06","037",,,"430802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430802","Census Tract 4308.02",,,,1356
"06037430803","Census Tract 4308.03, Los Angeles County, California","ACSSF","ca","140","00","0005598",,,,,"06","037",,,"430803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430803","Census Tract 4308.03",,,,1950
"06037430901","Census Tract 4309.01, Los Angeles County, California","ACSSF","ca","140","00","0005599",,,,,"06","037",,,"430901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430901","Census Tract 4309.01",,,,1568
"06037430902","Census Tract 4309.02, Los Angeles County, California","ACSSF","ca","140","00","0005600",,,,,"06","037",,,"430902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430902","Census Tract 4309.02",,,,1867
"06037431002","Census Tract 4310.02, Los Angeles County, California","ACSSF","ca","140","00","0005601",,,,,"06","037",,,"431002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431002","Census Tract 4310.02",,,,1291
"06037431003","Census Tract 4310.03, Los Angeles County, California","ACSSF","ca","140","00","0005602",,,,,"06","037",,,"431003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431003","Census Tract 4310.03",,,,1629
"06037431004","Census Tract 4310.04, Los Angeles County, California","ACSSF","ca","140","00","0005603",,,,,"06","037",,,"431004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431004","Census Tract 4310.04",,,,1330
"06037431100","Census Tract 4311, Los Angeles County, California","ACSSF","ca","140","00","0005604",,,,,"06","037",,,"431100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431100","Census Tract 4311",,,,2316
"06037431200","Census Tract 4312, Los Angeles County, California","ACSSF","ca","140","00","0005605",,,,,"06","037",,,"431200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431200","Census Tract 4312",,,,1531
"06037431300","Census Tract 4313, Los Angeles County, California","ACSSF","ca","140","00","0005606",,,,,"06","037",,,"431300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431300","Census Tract 4313",,,,915
"06037431400","Census Tract 4314, Los Angeles County, California","ACSSF","ca","140","00","0005607",,,,,"06","037",,,"431400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431400","Census Tract 4314",,,,1358
"06037431501","Census Tract 4315.01, Los Angeles County, California","ACSSF","ca","140","00","0005608",,,,,"06","037",,,"431501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431501","Census Tract 4315.01",,,,1608
"06037431502","Census Tract 4315.02, Los Angeles County, California","ACSSF","ca","140","00","0005609",,,,,"06","037",,,"431502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431502","Census Tract 4315.02",,,,1453
"06037431600","Census Tract 4316, Los Angeles County, California","ACSSF","ca","140","00","0005610",,,,,"06","037",,,"431600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431600","Census Tract 4316",,,,1478
"06037431701","Census Tract 4317.01, Los Angeles County, California","ACSSF","ca","140","00","0005611",,,,,"06","037",,,"431701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431701","Census Tract 4317.01",,,,2310
"06037431800","Census Tract 4318, Los Angeles County, California","ACSSF","ca","140","00","0005612",,,,,"06","037",,,"431800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431800","Census Tract 4318",,,,2019
"06037431900","Census Tract 4319, Los Angeles County, California","ACSSF","ca","140","00","0005613",,,,,"06","037",,,"431900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037431900","Census Tract 4319",,,,1508
"06037432001","Census Tract 4320.01, Los Angeles County, California","ACSSF","ca","140","00","0005614",,,,,"06","037",,,"432001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432001","Census Tract 4320.01",,,,646
"06037432002","Census Tract 4320.02, Los Angeles County, California","ACSSF","ca","140","00","0005615",,,,,"06","037",,,"432002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432002","Census Tract 4320.02",,,,1922
"06037432101","Census Tract 4321.01, Los Angeles County, California","ACSSF","ca","140","00","0005616",,,,,"06","037",,,"432101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432101","Census Tract 4321.01",,,,1468
"06037432102","Census Tract 4321.02, Los Angeles County, California","ACSSF","ca","140","00","0005617",,,,,"06","037",,,"432102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432102","Census Tract 4321.02",,,,1884
"06037432201","Census Tract 4322.01, Los Angeles County, California","ACSSF","ca","140","00","0005618",,,,,"06","037",,,"432201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432201","Census Tract 4322.01",,,,1359
"06037432202","Census Tract 4322.02, Los Angeles County, California","ACSSF","ca","140","00","0005619",,,,,"06","037",,,"432202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432202","Census Tract 4322.02",,,,1172
"06037432300","Census Tract 4323, Los Angeles County, California","ACSSF","ca","140","00","0005620",,,,,"06","037",,,"432300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432300","Census Tract 4323",,,,1124
"06037432401","Census Tract 4324.01, Los Angeles County, California","ACSSF","ca","140","00","0005621",,,,,"06","037",,,"432401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432401","Census Tract 4324.01",,,,1028
"06037432402","Census Tract 4324.02, Los Angeles County, California","ACSSF","ca","140","00","0005622",,,,,"06","037",,,"432402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432402","Census Tract 4324.02",,,,1649
"06037432501","Census Tract 4325.01, Los Angeles County, California","ACSSF","ca","140","00","0005623",,,,,"06","037",,,"432501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432501","Census Tract 4325.01",,,,1379
"06037432502","Census Tract 4325.02, Los Angeles County, California","ACSSF","ca","140","00","0005624",,,,,"06","037",,,"432502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432502","Census Tract 4325.02",,,,908
"06037432601","Census Tract 4326.01, Los Angeles County, California","ACSSF","ca","140","00","0005625",,,,,"06","037",,,"432601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432601","Census Tract 4326.01",,,,1850
"06037432602","Census Tract 4326.02, Los Angeles County, California","ACSSF","ca","140","00","0005626",,,,,"06","037",,,"432602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432602","Census Tract 4326.02",,,,1115
"06037432700","Census Tract 4327, Los Angeles County, California","ACSSF","ca","140","00","0005627",,,,,"06","037",,,"432700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432700","Census Tract 4327",,,,1499
"06037432801","Census Tract 4328.01, Los Angeles County, California","ACSSF","ca","140","00","0005628",,,,,"06","037",,,"432801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432801","Census Tract 4328.01",,,,891
"06037432802","Census Tract 4328.02, Los Angeles County, California","ACSSF","ca","140","00","0005629",,,,,"06","037",,,"432802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432802","Census Tract 4328.02",,,,1531
"06037432901","Census Tract 4329.01, Los Angeles County, California","ACSSF","ca","140","00","0005630",,,,,"06","037",,,"432901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432901","Census Tract 4329.01",,,,1253
"06037432902","Census Tract 4329.02, Los Angeles County, California","ACSSF","ca","140","00","0005631",,,,,"06","037",,,"432902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037432902","Census Tract 4329.02",,,,898
"06037433103","Census Tract 4331.03, Los Angeles County, California","ACSSF","ca","140","00","0005632",,,,,"06","037",,,"433103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433103","Census Tract 4331.03",,,,1887
"06037433200","Census Tract 4332, Los Angeles County, California","ACSSF","ca","140","00","0005633",,,,,"06","037",,,"433200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433200","Census Tract 4332",,,,1732
"06037433302","Census Tract 4333.02, Los Angeles County, California","ACSSF","ca","140","00","0005634",,,,,"06","037",,,"433302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433302","Census Tract 4333.02",,,,471
"06037433304","Census Tract 4333.04, Los Angeles County, California","ACSSF","ca","140","00","0005635",,,,,"06","037",,,"433304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433304","Census Tract 4333.04",,,,1174
"06037433305","Census Tract 4333.05, Los Angeles County, California","ACSSF","ca","140","00","0005636",,,,,"06","037",,,"433305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433305","Census Tract 4333.05",,,,1256
"06037433306","Census Tract 4333.06, Los Angeles County, California","ACSSF","ca","140","00","0005637",,,,,"06","037",,,"433306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433306","Census Tract 4333.06",,,,835
"06037433307","Census Tract 4333.07, Los Angeles County, California","ACSSF","ca","140","00","0005638",,,,,"06","037",,,"433307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433307","Census Tract 4333.07",,,,820
"06037433402","Census Tract 4334.02, Los Angeles County, California","ACSSF","ca","140","00","0005639",,,,,"06","037",,,"433402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433402","Census Tract 4334.02",,,,1150
"06037433403","Census Tract 4334.03, Los Angeles County, California","ACSSF","ca","140","00","0005640",,,,,"06","037",,,"433403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433403","Census Tract 4334.03",,,,1247
"06037433505","Census Tract 4335.05, Los Angeles County, California","ACSSF","ca","140","00","0005641",,,,,"06","037",,,"433505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433505","Census Tract 4335.05",,,,1129
"06037433506","Census Tract 4335.06, Los Angeles County, California","ACSSF","ca","140","00","0005642",,,,,"06","037",,,"433506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433506","Census Tract 4335.06",,,,1076
"06037433601","Census Tract 4336.01, Los Angeles County, California","ACSSF","ca","140","00","0005643",,,,,"06","037",,,"433601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433601","Census Tract 4336.01",,,,1311
"06037433602","Census Tract 4336.02, Los Angeles County, California","ACSSF","ca","140","00","0005644",,,,,"06","037",,,"433602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433602","Census Tract 4336.02",,,,829
"06037433803","Census Tract 4338.03, Los Angeles County, California","ACSSF","ca","140","00","0005645",,,,,"06","037",,,"433803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433803","Census Tract 4338.03",,,,866
"06037433804","Census Tract 4338.04, Los Angeles County, California","ACSSF","ca","140","00","0005646",,,,,"06","037",,,"433804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433804","Census Tract 4338.04",,,,1064
"06037433901","Census Tract 4339.01, Los Angeles County, California","ACSSF","ca","140","00","0005647",,,,,"06","037",,,"433901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433901","Census Tract 4339.01",,,,1352
"06037433903","Census Tract 4339.03, Los Angeles County, California","ACSSF","ca","140","00","0005648",,,,,"06","037",,,"433903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037433903","Census Tract 4339.03",,,,1529
