Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003
"06037111204","Census Tract 1112.04, Los Angeles County, California","ACSSF","ca","140","00","0004285",,,,,"06","037",,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111204","Census Tract 1112.04",,,,1831,1622,209,88.59,11.41
"06037111205","Census Tract 1112.05, Los Angeles County, California","ACSSF","ca","140","00","0004286",,,,,"06","037",,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111205","Census Tract 1112.05",,,,1294,649,645,50.15,49.85
"06037111206","Census Tract 1112.06, Los Angeles County, California","ACSSF","ca","140","00","0004287",,,,,"06","037",,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111206","Census Tract 1112.06",,,,1425,1328,97,93.19,6.81
"06037111302","Census Tract 1113.02, Los Angeles County, California","ACSSF","ca","140","00","0004288",,,,,"06","037",,,"111302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111302","Census Tract 1113.02",,,,1756,845,911,48.12,51.88
"06037111303","Census Tract 1113.03, Los Angeles County, California","ACSSF","ca","140","00","0004289",,,,,"06","037",,,"111303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111303","Census Tract 1113.03",,,,1441,932,509,64.68,35.32
"06037111304","Census Tract 1113.04, Los Angeles County, California","ACSSF","ca","140","00","0004290",,,,,"06","037",,,"111304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111304","Census Tract 1113.04",,,,1332,42,1290,3.15,96.85
"06037111401","Census Tract 1114.01, Los Angeles County, California","ACSSF","ca","140","00","0004291",,,,,"06","037",,,"111401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111401","Census Tract 1114.01",,,,679,469,210,69.07,30.93
"06037111402","Census Tract 1114.02, Los Angeles County, California","ACSSF","ca","140","00","0004292",,,,,"06","037",,,"111402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037111402","Census Tract 1114.02",,,,2166,418,1748,19.3,80.7
"06037113101","Census Tract 1131.01, Los Angeles County, California","ACSSF","ca","140","00","0004293",,,,,"06","037",,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113101","Census Tract 1131.01",,,,1152,1012,140,87.85,12.15
"06037113102","Census Tract 1131.02, Los Angeles County, California","ACSSF","ca","140","00","0004294",,,,,"06","037",,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113102","Census Tract 1131.02",,,,954,892,62,93.5,6.5
"06037113211","Census Tract 1132.11, Los Angeles County, California","ACSSF","ca","140","00","0004295",,,,,"06","037",,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113211","Census Tract 1132.11",,,,1607,1179,428,73.37,26.63
"06037113212","Census Tract 1132.12, Los Angeles County, California","ACSSF","ca","140","00","0004296",,,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113212","Census Tract 1132.12",,,,945,540,405,57.14,42.86
"06037113213","Census Tract 1132.13, Los Angeles County, California","ACSSF","ca","140","00","0004297",,,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113213","Census Tract 1132.13",,,,1712,1135,577,66.3,33.7
"06037113231","Census Tract 1132.31, Los Angeles County, California","ACSSF","ca","140","00","0004298",,,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113231","Census Tract 1132.31",,,,833,700,133,84.03,15.97
"06037113232","Census Tract 1132.32, Los Angeles County, California","ACSSF","ca","140","00","0004299",,,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113232","Census Tract 1132.32",,,,1500,1193,307,79.53,20.47
"06037113234","Census Tract 1132.34, Los Angeles County, California","ACSSF","ca","140","00","0004300",,,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113234","Census Tract 1132.34",,,,1599,697,902,43.59,56.41
"06037113235","Census Tract 1132.35, Los Angeles County, California","ACSSF","ca","140","00","0004301",,,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113235","Census Tract 1132.35",,,,646,441,205,68.27,31.73
"06037113237","Census Tract 1132.37, Los Angeles County, California","ACSSF","ca","140","00","0004302",,,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113237","Census Tract 1132.37",,,,1595,1088,507,68.21,31.79
"06037113238","Census Tract 1132.38, Los Angeles County, California","ACSSF","ca","140","00","0004303",,,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113238","Census Tract 1132.38",,,,1451,356,1095,24.53,75.47
"06037113239","Census Tract 1132.39, Los Angeles County, California","ACSSF","ca","140","00","0004304",,,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113239","Census Tract 1132.39",,,,896,300,596,33.48,66.52
"06037113301","Census Tract 1133.01, Los Angeles County, California","ACSSF","ca","140","00","0004305",,,,,"06","037",,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113301","Census Tract 1133.01",,,,1525,717,808,47.02,52.98
"06037113303","Census Tract 1133.03, Los Angeles County, California","ACSSF","ca","140","00","0004306",,,,,"06","037",,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113303","Census Tract 1133.03",,,,1284,1061,223,82.63,17.37
"06037113322","Census Tract 1133.22, Los Angeles County, California","ACSSF","ca","140","00","0004307",,,,,"06","037",,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113322","Census Tract 1133.22",,,,1530,1139,391,74.44,25.56
"06037113323","Census Tract 1133.23, Los Angeles County, California","ACSSF","ca","140","00","0004308",,,,,"06","037",,,"113323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113323","Census Tract 1133.23",,,,1506,446,1060,29.61,70.39
"06037113324","Census Tract 1133.24, Los Angeles County, California","ACSSF","ca","140","00","0004309",,,,,"06","037",,,"113324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113324","Census Tract 1133.24",,,,989,111,878,11.22,88.78
"06037113423","Census Tract 1134.23, Los Angeles County, California","ACSSF","ca","140","00","0004310",,,,,"06","037",,,"113423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113423","Census Tract 1134.23",,,,878,597,281,68,32
"06037113424","Census Tract 1134.24, Los Angeles County, California","ACSSF","ca","140","00","0004311",,,,,"06","037",,,"113424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113424","Census Tract 1134.24",,,,1017,716,301,70.4,29.6
"06037113425","Census Tract 1134.25, Los Angeles County, California","ACSSF","ca","140","00","0004312",,,,,"06","037",,,"113425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113425","Census Tract 1134.25",,,,1373,64,1309,4.66,95.34
"06037113426","Census Tract 1134.26, Los Angeles County, California","ACSSF","ca","140","00","0004313",,,,,"06","037",,,"113426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113426","Census Tract 1134.26",,,,737,371,366,50.34,49.66
"06037113427","Census Tract 1134.27, Los Angeles County, California","ACSSF","ca","140","00","0004314",,,,,"06","037",,,"113427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113427","Census Tract 1134.27",,,,957,292,665,30.51,69.49
"06037113428","Census Tract 1134.28, Los Angeles County, California","ACSSF","ca","140","00","0004315",,,,,"06","037",,,"113428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037113428","Census Tract 1134.28",,,,1083,919,164,84.86,15.14
"06037115101","Census Tract 1151.01, Los Angeles County, California","ACSSF","ca","140","00","0004316",,,,,"06","037",,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115101","Census Tract 1151.01",,,,1844,1624,220,88.07,11.93
"06037115103","Census Tract 1151.03, Los Angeles County, California","ACSSF","ca","140","00","0004317",,,,,"06","037",,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115103","Census Tract 1151.03",,,,5,0,5,0,100
"06037115104","Census Tract 1151.04, Los Angeles County, California","ACSSF","ca","140","00","0004318",,,,,"06","037",,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115104","Census Tract 1151.04",,,,2026,590,1436,29.12,70.88
"06037115202","Census Tract 1152.02, Los Angeles County, California","ACSSF","ca","140","00","0004319",,,,,"06","037",,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115202","Census Tract 1152.02",,,,2005,866,1139,43.19,56.81
"06037115203","Census Tract 1152.03, Los Angeles County, California","ACSSF","ca","140","00","0004320",,,,,"06","037",,,"115203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115203","Census Tract 1152.03",,,,1069,233,836,21.8,78.2
"06037115204","Census Tract 1152.04, Los Angeles County, California","ACSSF","ca","140","00","0004321",,,,,"06","037",,,"115204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115204","Census Tract 1152.04",,,,1604,525,1079,32.73,67.27
"06037115301","Census Tract 1153.01, Los Angeles County, California","ACSSF","ca","140","00","0004322",,,,,"06","037",,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115301","Census Tract 1153.01",,,,1635,823,812,50.34,49.66
"06037115302","Census Tract 1153.02, Los Angeles County, California","ACSSF","ca","140","00","0004323",,,,,"06","037",,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115302","Census Tract 1153.02",,,,1083,357,726,32.96,67.04
"06037115401","Census Tract 1154.01, Los Angeles County, California","ACSSF","ca","140","00","0004324",,,,,"06","037",,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115401","Census Tract 1154.01",,,,1926,688,1238,35.72,64.28
"06037115403","Census Tract 1154.03, Los Angeles County, California","ACSSF","ca","140","00","0004325",,,,,"06","037",,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115403","Census Tract 1154.03",,,,1022,267,755,26.13,73.87
"06037115404","Census Tract 1154.04, Los Angeles County, California","ACSSF","ca","140","00","0004326",,,,,"06","037",,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037115404","Census Tract 1154.04",,,,800,381,419,47.62,52.38
"06037117101","Census Tract 1171.01, Los Angeles County, California","ACSSF","ca","140","00","0004327",,,,,"06","037",,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117101","Census Tract 1171.01",,,,1453,958,495,65.93,34.07
"06037117102","Census Tract 1171.02, Los Angeles County, California","ACSSF","ca","140","00","0004328",,,,,"06","037",,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117102","Census Tract 1171.02",,,,815,624,191,76.56,23.44
"06037117201","Census Tract 1172.01, Los Angeles County, California","ACSSF","ca","140","00","0004329",,,,,"06","037",,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117201","Census Tract 1172.01",,,,1190,373,817,31.34,68.66
"06037117202","Census Tract 1172.02, Los Angeles County, California","ACSSF","ca","140","00","0004330",,,,,"06","037",,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117202","Census Tract 1172.02",,,,929,658,271,70.83,29.17
"06037117301","Census Tract 1173.01, Los Angeles County, California","ACSSF","ca","140","00","0004331",,,,,"06","037",,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117301","Census Tract 1173.01",,,,1092,849,243,77.75,22.25
"06037117302","Census Tract 1173.02, Los Angeles County, California","ACSSF","ca","140","00","0004332",,,,,"06","037",,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117302","Census Tract 1173.02",,,,1557,1212,345,77.84,22.16
"06037117303","Census Tract 1173.03, Los Angeles County, California","ACSSF","ca","140","00","0004333",,,,,"06","037",,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117303","Census Tract 1173.03",,,,1180,972,208,82.37,17.63
"06037117404","Census Tract 1174.04, Los Angeles County, California","ACSSF","ca","140","00","0004334",,,,,"06","037",,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117404","Census Tract 1174.04",,,,1375,1050,325,76.36,23.64
"06037117405","Census Tract 1174.05, Los Angeles County, California","ACSSF","ca","140","00","0004335",,,,,"06","037",,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117405","Census Tract 1174.05",,,,861,77,784,8.94,91.06
"06037117407","Census Tract 1174.07, Los Angeles County, California","ACSSF","ca","140","00","0004336",,,,,"06","037",,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117407","Census Tract 1174.07",,,,1007,5,1002,0.5,99.5
"06037117408","Census Tract 1174.08, Los Angeles County, California","ACSSF","ca","140","00","0004337",,,,,"06","037",,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117408","Census Tract 1174.08",,,,716,101,615,14.11,85.89
"06037117510","Census Tract 1175.10, Los Angeles County, California","ACSSF","ca","140","00","0004338",,,,,"06","037",,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117510","Census Tract 1175.10",,,,1033,157,876,15.2,84.8
"06037117520","Census Tract 1175.20, Los Angeles County, California","ACSSF","ca","140","00","0004339",,,,,"06","037",,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117520","Census Tract 1175.20",,,,1077,153,924,14.21,85.79
"06037117530","Census Tract 1175.30, Los Angeles County, California","ACSSF","ca","140","00","0004340",,,,,"06","037",,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037117530","Census Tract 1175.30",,,,1699,322,1377,18.95,81.05
"06037119001","Census Tract 1190.01, Los Angeles County, California","ACSSF","ca","140","00","0004341",,,,,"06","037",,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119001","Census Tract 1190.01",,,,1012,823,189,81.32,18.68
"06037119003","Census Tract 1190.03, Los Angeles County, California","ACSSF","ca","140","00","0004342",,,,,"06","037",,,"119003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119003","Census Tract 1190.03",,,,860,696,164,80.93,19.07
"06037119004","Census Tract 1190.04, Los Angeles County, California","ACSSF","ca","140","00","0004343",,,,,"06","037",,,"119004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119004","Census Tract 1190.04",,,,759,544,215,71.67,28.33
"06037119201","Census Tract 1192.01, Los Angeles County, California","ACSSF","ca","140","00","0004344",,,,,"06","037",,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119201","Census Tract 1192.01",,,,849,703,146,82.8,17.2
"06037119202","Census Tract 1192.02, Los Angeles County, California","ACSSF","ca","140","00","0004345",,,,,"06","037",,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119202","Census Tract 1192.02",,,,1133,893,240,78.82,21.18
"06037119310","Census Tract 1193.10, Los Angeles County, California","ACSSF","ca","140","00","0004346",,,,,"06","037",,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119310","Census Tract 1193.10",,,,1243,685,558,55.11,44.89
"06037119320","Census Tract 1193.20, Los Angeles County, California","ACSSF","ca","140","00","0004347",,,,,"06","037",,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119320","Census Tract 1193.20",,,,1270,369,901,29.06,70.94
"06037119340","Census Tract 1193.40, Los Angeles County, California","ACSSF","ca","140","00","0004348",,,,,"06","037",,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119340","Census Tract 1193.40",,,,1029,3,1026,0.29,99.71
"06037119341","Census Tract 1193.41, Los Angeles County, California","ACSSF","ca","140","00","0004349",,,,,"06","037",,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119341","Census Tract 1193.41",,,,857,343,514,40.02,59.98
"06037119342","Census Tract 1193.42, Los Angeles County, California","ACSSF","ca","140","00","0004350",,,,,"06","037",,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119342","Census Tract 1193.42",,,,782,384,398,49.1,50.9
"06037119400","Census Tract 1194, Los Angeles County, California","ACSSF","ca","140","00","0004351",,,,,"06","037",,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119400","Census Tract 1194",,,,1147,999,148,87.1,12.9
"06037119700","Census Tract 1197, Los Angeles County, California","ACSSF","ca","140","00","0004352",,,,,"06","037",,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119700","Census Tract 1197",,,,1301,1066,235,81.94,18.06
"06037119801","Census Tract 1198.01, Los Angeles County, California","ACSSF","ca","140","00","0004353",,,,,"06","037",,,"119801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119801","Census Tract 1198.01",,,,618,504,114,81.55,18.45
"06037119802","Census Tract 1198.02, Los Angeles County, California","ACSSF","ca","140","00","0004354",,,,,"06","037",,,"119802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119802","Census Tract 1198.02",,,,810,566,244,69.88,30.12
"06037119900","Census Tract 1199, Los Angeles County, California","ACSSF","ca","140","00","0004355",,,,,"06","037",,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037119900","Census Tract 1199",,,,1260,1002,258,79.52,20.48
"06037120010","Census Tract 1200.10, Los Angeles County, California","ACSSF","ca","140","00","0004356",,,,,"06","037",,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120010","Census Tract 1200.10",,,,761,310,451,40.74,59.26
"06037120020","Census Tract 1200.20, Los Angeles County, California","ACSSF","ca","140","00","0004357",,,,,"06","037",,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120020","Census Tract 1200.20",,,,1256,220,1036,17.52,82.48
"06037120030","Census Tract 1200.30, Los Angeles County, California","ACSSF","ca","140","00","0004358",,,,,"06","037",,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120030","Census Tract 1200.30",,,,702,35,667,4.99,95.01
"06037120103","Census Tract 1201.03, Los Angeles County, California","ACSSF","ca","140","00","0004359",,,,,"06","037",,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120103","Census Tract 1201.03",,,,847,61,786,7.2,92.8
"06037120104","Census Tract 1201.04, Los Angeles County, California","ACSSF","ca","140","00","0004360",,,,,"06","037",,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120104","Census Tract 1201.04",,,,794,75,719,9.45,90.55
"06037120105","Census Tract 1201.05, Los Angeles County, California","ACSSF","ca","140","00","0004361",,,,,"06","037",,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120105","Census Tract 1201.05",,,,851,239,612,28.08,71.92
"06037120106","Census Tract 1201.06, Los Angeles County, California","ACSSF","ca","140","00","0004362",,,,,"06","037",,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120106","Census Tract 1201.06",,,,1318,304,1014,23.07,76.93
"06037120107","Census Tract 1201.07, Los Angeles County, California","ACSSF","ca","140","00","0004363",,,,,"06","037",,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120107","Census Tract 1201.07",,,,1116,49,1067,4.39,95.61
"06037120108","Census Tract 1201.08, Los Angeles County, California","ACSSF","ca","140","00","0004364",,,,,"06","037",,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120108","Census Tract 1201.08",,,,1399,469,930,33.52,66.48
"06037120300","Census Tract 1203, Los Angeles County, California","ACSSF","ca","140","00","0004365",,,,,"06","037",,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120300","Census Tract 1203",,,,1424,928,496,65.17,34.83
"06037120400","Census Tract 1204, Los Angeles County, California","ACSSF","ca","140","00","0004366",,,,,"06","037",,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037120400","Census Tract 1204",,,,2099,728,1371,34.68,65.32
"06037121010","Census Tract 1210.10, Los Angeles County, California","ACSSF","ca","140","00","0004367",,,,,"06","037",,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121010","Census Tract 1210.10",,,,1258,895,363,71.14,28.86
"06037121020","Census Tract 1210.20, Los Angeles County, California","ACSSF","ca","140","00","0004368",,,,,"06","037",,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121020","Census Tract 1210.20",,,,1055,623,432,59.05,40.95
"06037121101","Census Tract 1211.01, Los Angeles County, California","ACSSF","ca","140","00","0004369",,,,,"06","037",,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121101","Census Tract 1211.01",,,,949,374,575,39.41,60.59
"06037121102","Census Tract 1211.02, Los Angeles County, California","ACSSF","ca","140","00","0004370",,,,,"06","037",,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121102","Census Tract 1211.02",,,,755,485,270,64.24,35.76
"06037121210","Census Tract 1212.10, Los Angeles County, California","ACSSF","ca","140","00","0004371",,,,,"06","037",,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121210","Census Tract 1212.10",,,,781,515,266,65.94,34.06
"06037121221","Census Tract 1212.21, Los Angeles County, California","ACSSF","ca","140","00","0004372",,,,,"06","037",,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121221","Census Tract 1212.21",,,,517,406,111,78.53,21.47
"06037121222","Census Tract 1212.22, Los Angeles County, California","ACSSF","ca","140","00","0004373",,,,,"06","037",,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121222","Census Tract 1212.22",,,,1233,546,687,44.28,55.72
"06037121600","Census Tract 1216, Los Angeles County, California","ACSSF","ca","140","00","0004374",,,,,"06","037",,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121600","Census Tract 1216",,,,837,684,153,81.72,18.28
"06037121801","Census Tract 1218.01, Los Angeles County, California","ACSSF","ca","140","00","0004375",,,,,"06","037",,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121801","Census Tract 1218.01",,,,1118,279,839,24.96,75.04
"06037121802","Census Tract 1218.02, Los Angeles County, California","ACSSF","ca","140","00","0004376",,,,,"06","037",,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121802","Census Tract 1218.02",,,,708,455,253,64.27,35.73
"06037121900","Census Tract 1219, Los Angeles County, California","ACSSF","ca","140","00","0004377",,,,,"06","037",,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037121900","Census Tract 1219",,,,1009,451,558,44.7,55.3
"06037122000","Census Tract 1220, Los Angeles County, California","ACSSF","ca","140","00","0004378",,,,,"06","037",,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122000","Census Tract 1220",,,,1576,1041,535,66.05,33.95
"06037122120","Census Tract 1221.20, Los Angeles County, California","ACSSF","ca","140","00","0004379",,,,,"06","037",,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122120","Census Tract 1221.20",,,,1185,668,517,56.37,43.63
"06037122121","Census Tract 1221.21, Los Angeles County, California","ACSSF","ca","140","00","0004380",,,,,"06","037",,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122121","Census Tract 1221.21",,,,771,316,455,40.99,59.01
"06037122122","Census Tract 1221.22, Los Angeles County, California","ACSSF","ca","140","00","0004381",,,,,"06","037",,,"122122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122122","Census Tract 1221.22",,,,638,157,481,24.61,75.39
"06037122200","Census Tract 1222, Los Angeles County, California","ACSSF","ca","140","00","0004382",,,,,"06","037",,,"122200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122200","Census Tract 1222",,,,860,438,422,50.93,49.07
"06037122410","Census Tract 1224.10, Los Angeles County, California","ACSSF","ca","140","00","0004383",,,,,"06","037",,,"122410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122410","Census Tract 1224.10",,,,1172,198,974,16.89,83.11
"06037122420","Census Tract 1224.20, Los Angeles County, California","ACSSF","ca","140","00","0004384",,,,,"06","037",,,"122420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037122420","Census Tract 1224.20",,,,1340,425,915,31.72,68.28
"06037123010","Census Tract 1230.10, Los Angeles County, California","ACSSF","ca","140","00","0004385",,,,,"06","037",,,"123010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123010","Census Tract 1230.10",,,,1005,332,673,33.03,66.97
"06037123020","Census Tract 1230.20, Los Angeles County, California","ACSSF","ca","140","00","0004386",,,,,"06","037",,,"123020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037123020","Census Tract 1230.20",,,,753,438,315,58.17,41.83
