X,Y,OBJECTID,FID_,Parcel_Num,Property_C,Property_S,Inventory,Zoned_As,Address1,County,City,Longitude,Latitude,Council_Di,Square_Foo,Business_I
-118.633685299771,34.1673429401386,1115,0,2044016900,Not Classified,Owned,General Services,R1-1,LADRILLO ST/WOODLAKE AVE,LOS ANGELES,UNKNOWN,-118.6336853,34.16734294,3,46.27645048, 
-118.632448599899,34.1673684393887,1116,0,2044016901,Not Classified,Owned,General Services,R1-1,LADRILLO ST/WOODLAKE AVE,LOS ANGELES,UNKNOWN,-118.6324486,34.16736844,3,26.36750011, 
-118.632294399589,34.1674140603352,1117,0,2044016902,Not Classified,Owned,General Services,R1-1,LADRILLO ST/WOODLAKE AVE,LOS ANGELES,UNKNOWN,-118.6322944,34.16741406,3,88.98975615, 
-118.631801800318,34.1559011601283,1118,0,2074033900,OPLA,Owned,General Services,RA-1,ALMIDOR AVE/HEISS ST,Los Angeles,LOS ANGELES,-118.6318018,34.15590116,3,135.9732989, 
-118.632030700036,34.1558928403586,1119,0,2074033901,OPLA,Owned,General Services,RA-1,4705 ALMIDOR AVE,Los Angeles,LOS ANGELES,-118.6320307,34.15589284,3,5.273800026, 
-118.631928600216,34.154673089457,1120,0,2074033902,Not Classified,Owned,General Services,RA-1VL,LIAHONA PL/CUMORAH CREST DR,LOS ANGELES,UNKNOWN,-118.6319286,34.15467309,3,41.06814369, 
-118.539385400219,34.2129257697537,1121,0,2103022905,Not Classified,Owned,General Services,(T)RS-1,ELKWOOD ST/YOLANDA AVE,LOS ANGELES,UNKNOWN,-118.5393854,34.21292577,3,146.3591002, 
-118.548927200064,34.2147300496437,1122,0,2104005900,Not Classified,Owned,General Services,RA-1,BLYTHE ST/VANALDEN AVE,LOS ANGELES,UNKNOWN,-118.5489272,34.21473005,3,94.99955018, 
-118.557571499397,34.2196010605745,1123,0,2105017900,Not Classified,Owned,General Services,RS-1,CANTARA ST/SHIRLEY AVE,LOS ANGELES,UNKNOWN,-118.5575715,34.21960106,3,9.204849943, 
-118.557255500826,34.2195706693903,1124,0,2105017901,Not Classified,Owned,General Services,RA-1,CANTARA ST/TUNNEY AVE,LOS ANGELES,UNKNOWN,-118.5572555,34.21957067,3,2580.578499, 
-118.556647699807,34.2195756499085,1125,0,2105018900,Not Classified,Owned,General Services,RA-1,CANTARA ST/TUNNEY AVE,LOS ANGELES,UNKNOWN,-118.5566477,34.21957565,3,1730.3496,None
-118.554763399955,34.2195860499426,1126,0,2105018905,Not Classified,Owned,General Services,RA-1,CANTARA ST/AURA AVE,LOS ANGELES,UNKNOWN,-118.5547634,34.21958605,3,150.15395, 
-118.556338500584,34.2195781799076,1127,0,2105018906,Not Classified,Owned,General Services,RA-1,CANTARA ST/TUNNEY AVE,LOS ANGELES,UNKNOWN,-118.5563385,34.21957818,3,65.61259998, 
-118.564816799337,34.2099549601151,1128,0,2106011900,Not Classified,Owned,General Services,R1-1,HATILLO AVE/STAGG ST,LOS ANGELES,UNKNOWN,-118.5648168,34.20995496,3,26.99, 
-118.564816699624,34.2098807593485,1129,0,2106011901,Not Classified,Owned,General Services,R1-1,HATILLO AVE/STAGG ST,LOS ANGELES,UNKNOWN,-118.5648167,34.20988076,3,27.0099999, 
-118.584181000383,34.2196045198235,1130,0,2108001902,OPLA,Owned,General Services,RS-1,IRONDALE AVE/CANTARA ST,Los Angeles,LOS ANGELES,-118.584181,34.21960452,3,1000.04726, 
-118.583059300139,34.2190664396137,1131,0,2108001908,Not Classified,Owned,General Services,RS-1,CANTARA ST/LURLINE AVE,LOS ANGELES,UNKNOWN,-118.5830593,34.21906644,3,21.63471213, 
-118.584701900178,34.2019164304041,1132,0,2113015904,Not Classified,Owned,General Services,RA-1,CANTLAY ST/LURLINE AVE,LOS ANGELES,UNKNOWN,-118.5847019,34.20191643,3,375.0268499, 
-118.519733500229,34.1997962005344,1133,0,2121018901,Not Classified,Owned,General Services,R1-1,GAULT ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,-118.5197335,34.1997962,3,159.0874501, 
-118.524502100015,34.1935753506918,1134,0,2122023900,Not Classified,Owned,General Services,R1-1,VANOWEN ST/BERTRAND AVE,LOS ANGELES,UNKNOWN,-118.5245021,34.19357535,3,812.804701, 
-118.525795799789,34.1933818498468,1135,0,2122023901,Not Classified,Owned,General Services,R1-1-RIO,VANOWEN ST/BERTRAND AVE,LOS ANGELES,UNKNOWN,-118.5257958,34.19338185,3,2100.36625, 
-118.518902700525,34.182986480282,1136,0,2123030901,Not Classified,Owned,General Services,RA-1-RIO,DELANO ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,-118.5189027,34.18298648,5,298.3708486, 
-118.542580099525,34.1875415494529,1137,0,2127002900,OPLA,Owned,General Services,R1-1,GEYSER AVE/GILMORE ST,Los Angeles,LOS ANGELES,-118.5425801,34.18754155,3,90.00119983, 
-118.552473499973,34.1902127504832,1138,0,2128001901,OPLA,Owned,General Services,R1-1,KITTRIDGE ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5524735,34.19021275,3,89.95554995, 
-118.552374299914,34.1902129102422,1139,0,2128001902,OPLA,Owned,General Services,R1-1,KITTRIDGE ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5523743,34.19021291,3,89.89545032, 
-118.552408199638,34.1992742793431,1140,0,2129006900,OPLA,Owned,General Services,R1-1,HART ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5524082,34.19927428,3,81.00099996, 
-118.552318899912,34.1992744004497,1141,0,2129006901,OPLA,Owned,General Services,R1-1,HART ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5523189,34.1992744,3,81.13605015, 
-118.554622500101,34.1995913106669,1142,0,2130027900,Not Classified,Owned,General Services,RA-1-RIO,GAULT ST/AURA AVE,LOS ANGELES,UNKNOWN,-118.5546225,34.19959131,3,85.96095024, 
-118.554622100351,34.1994108399704,1143,0,2130029900,Not Classified,Owned,General Services,RA-1-RIO,GAULT ST/AURA AVE,LOS ANGELES,UNKNOWN,-118.5546221,34.19941084,3,307.8429003, 
-118.556319999781,34.1886716195854,1144,0,2131025900,Not Classified,Owned,General Services,C2-1VL-RIO,SHIRLEY AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.55632,34.18867162,3,411.9572025, 
-118.563359200144,34.1892823799624,1145,0,2134026900,Not Classified,Owned,General Services,A1-1-RIO,JUMILIA AVE/HAMLIN ST,LOS ANGELES,UNKNOWN,-118.5633592,34.18928238,3,90.07540017, 
-118.563260000085,34.1892825597862,1146,0,2134026901,Not Classified,Owned,General Services,A1-1-RIO,JUMILIA AVE/HAMLIN ST,LOS ANGELES,UNKNOWN,-118.56326,34.18928256,3,90.19649997, 
-118.587206599922,34.2001025198654,1147,0,2137020901,Not Classified,Owned,General Services,(T)RS-1,GAZETTE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.5872066,34.20010252,3,990.8374, 
-118.585188999963,34.2001371901938,1148,0,2137020902,Not Classified,Owned,General Services,(T)RS-1-RIO,IRONDALE AVE/ENADIA WAY,LOS ANGELES,WINNETKA,-118.585189,34.20013719,3,60.0860999, 
-118.538475200224,34.1637956396894,1149,0,2161012905,OPLA,Owned,General Services,RA-1,WELLS DR/MECCA AVE,Los Angeles,LOS ANGELES,-118.5384752,34.16379564,3,257.5649499, 
-118.546890800163,34.1676797300037,1150,0,2163022901,Not Classified,Owned,General Services,RA-1,SANTA RITA ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5468908,34.16767973,3,435.0048002, 
-118.549536999835,34.1677209201886,1151,0,2163022903,Not Classified,Owned,General Services,RA-1,SANTA RITA ST/VANALDEN AVE,LOS ANGELES,UNKNOWN,-118.549537,34.16772092,3,408.0045002, 
-118.547317200784,34.1676336595259,1152,0,2163023901,Not Classified,Owned,General Services,RA-1,SANTA RITA ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5473172,34.16763366,3,90.00119991, 
-118.546979300389,34.1662946301403,1153,0,2163023902,Not Classified,Owned,General Services,RA-1,SPRAGUE ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5469793,34.16629463,3,599.9946003, 
-118.506064200368,34.2202468502174,1154,0,2204002900,Not Classified,Owned,General Services,RA-1,AMESTOY AVE/BURTON ST,LOS ANGELES,UNKNOWN,-118.5060642,34.22024685,6,23.99450018,None
-118.506331999833,34.2202060399972,1155,0,2204002901,Not Classified,Owned,General Services,RA-1,AMESTOY AVE/BURTON ST,LOS ANGELES,UNKNOWN,-118.506332,34.22020604,6,163.023753, 
-118.473800300539,34.2113380698801,1156,0,2206012900,Not Classified,Owned,General Services,CM-1,AQUEDUCT AVE/STAGG ST,LOS ANGELES,UNKNOWN,-118.4738003,34.21133807,6,126.2544995, 
-118.473731800405,34.2117086298333,1157,0,2206012901,Not Classified,Owned,General Services,PF-1XL,AQUEDUCT AVE/STAGG ST,LOS ANGELES,UNKNOWN,-118.4737318,34.21170863,6,800.6995718, 
-118.458364200466,34.2206091303979,1158,0,2210003901,Not Classified,Owned,General Services,R1-1,BURTON ST/BRIMFIELD AVE,LOS ANGELES,PANORAMA CITY,-118.4583642,34.22060913,6,89.99879982, 
-118.45371429957,34.2161182199829,1159,0,2210016900,Not Classified,Owned,General Services,R3-1,STRATHERN ST/CEDROS AVE,LOS ANGELES,UNKNOWN,-118.4537143,34.21611822,6,94.89023808, 
-118.454872200123,34.2160666603905,1160,0,2210020901,Not Classified,Owned,General Services,R3-1,STRATHERN ST/WILLIS AVE,LOS ANGELES,UNKNOWN,-118.4548722,34.21606666,6,90.14114049, 
-118.453876200238,34.216072010306,1161,0,2210020902,Not Classified,Owned,General Services,R3-1,STRATHERN ST/WILLIS AVE,LOS ANGELES,UNKNOWN,-118.4538762,34.21607201,6,89.9999999, 
-118.452348899864,34.2093123001611,1162,0,2210027900,Not Classified,Owned,General Services,(Q)CM-1,LULL ST/TOBIAS AVE,LOS ANGELES,UNKNOWN,-118.4523489,34.2093123,6,90.03000015, 
-118.45259809971,34.2093547099141,1163,0,2210027906,Not Classified,Owned,General Services,(Q)CM-1,LULL ST/TOBIAS AVE,LOS ANGELES,UNKNOWN,-118.4525981,34.20935471,6,298.9844246, 
-118.442308100251,34.2056837100726,1164,0,2215017903,Residential Vacant Land,Owned,General Services,R1-1,UNKNOWN,LOS ANGELES,LOS ANGELES,-118.4423081,34.20568371,2,781.051321, 
-118.44089650019,34.2059617597182,1165,0,2215017904,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/STANSBURY AVE,LOS ANGELES,UNKNOWN,-118.4408965,34.20596176,2,1051.015601, 
-118.446525399456,34.2057744803496,1166,0,2215023900,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/TYRONE AVE,LOS ANGELES,UNKNOWN,-118.4465254,34.20577448,2,90.05670618, 
-118.446525399456,34.2056920501935,1167,0,2215023901,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/TYRONE AVE,LOS ANGELES,UNKNOWN,-118.4465254,34.20569205,2,90.11288404, 
-118.44523849993,34.2051222804504,1168,0,2215024900,OPLA,Owned,General Services,R1-1,14319 VALERIO,Los Angeles,LOS ANGELES,-118.4452385,34.20512228,2,825.7126108,None
-118.439227000099,34.203046229897,1169,0,2216002900,Not Classified,Owned,General Services,R1-1,WYANDOTTE ST/MURIETTA AVE,LOS ANGELES,UNKNOWN,-118.439227,34.20304623,2,129.3830643,None
-118.437671799849,34.2017752994093,1170,0,2216002901,OPLA,Owned,General Services,R1-1,SHERMAN WAY/HAZELTINE AVE,Los Angeles,LOS ANGELES,-118.4376718,34.2017753,2,2164.34625, 
-118.438943799918,34.1972883901502,1171,0,2216013900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HART ST,LOS ANGELES,UNKNOWN,-118.4389438,34.19728839,2,20.9091397, 
-118.439396800553,34.1970863101766,1172,0,2216013901,OPLA,Owned,General Services,[Q]RD1.5-1,MURIETTA AVE/HART ST,Los Angeles,LOS ANGELES,-118.4393968,34.19708631,2,250.0278408,None
-118.435998499884,34.1975667505699,1173,0,2216018900,Not Classified,Owned,General Services,R1-1,HART ST/COLBATH AVE,LOS ANGELES,UNKNOWN,-118.4359985,34.19756675,2,178.5941637,None
-118.436680100199,34.1948616694841,1174,0,2216018901,Not Classified,Owned,General Services,R1-1,HART ST/COLBATH AVE,LOS ANGELES,UNKNOWN,-118.4366801,34.19486167,2,25.97469756,None
-118.43455749976,34.2002587799273,1175,0,2216032900,Not Classified,Owned,General Services,R1-1,CANTALOUPE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.4345575,34.20025878,2,34.05302366,None
-118.434410900096,34.2002588401085,1176,0,2216032901,Not Classified,Owned,General Services,R1-1,CANTALOUPE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.4344109,34.20025884,2,54.643719,None
-118.434315600522,34.2002932094671,1177,0,2216032902,Not Classified,Owned,General Services,R1-1,CANTALOUPE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.4343156,34.20029321,2,24.99232503, 
-118.441103000416,34.2031261002005,1178,0,2217028901,Not Classified,Owned,General Services,R1-1,WYANDOTTE ST/KATHERINE AVE,LOS ANGELES,UNKNOWN,-118.441103,34.2031261,2,141.0952129, 
-118.462313900531,34.1987049603109,1179,0,2220002904,Not Classified,Owned,General Services,R1-1,BURNET AVE/VOSE ST,LOS ANGELES,UNKNOWN,-118.4623139,34.19870496,6,129.1023446, 
-118.460743499887,34.2038783501684,1180,0,2221015900,Not Classified,Owned,General Services,R1-1,LEADWELL ST/NOBLE AVE,LOS ANGELES,UNKNOWN,-118.4607435,34.20387835,6,89.85104987, 
-118.460839500146,34.2038782795887,1181,0,2221015901,Not Classified,Owned,General Services,R1-1,LEADWELL ST/NOBLE AVE,LOS ANGELES,UNKNOWN,-118.4608395,34.20387828,6,1650.0231, 
-118.467795500344,34.2129773802971,1182,0,2222003901,Not Classified,Owned,General Services,R1-1,ZOMBAR AVE/STAGG ST,LOS ANGELES,LOS ANGELES,-118.4677955,34.21297738,6,249.9569002, 
-118.491303800475,34.1976301805042,1183,0,2224011908,Not Classified,Owned,General Services,M1-1,HART ST/HAYVENHURST AVE,LOS ANGELES,UNKNOWN,-118.4913038,34.19763018,6,33.25171875, 
-118.500569599238,34.1972349697024,1184,0,2225023900,OPLA,Owned,General Services,R1-1,BALBOA BLVD/HART ST,Los Angeles,LOS ANGELES,-118.5005696,34.19723497,6,499.9541594, 
-118.460862300287,34.189453320146,1185,0,2235015900,Not Classified,Owned,General Services,R1-1,NORWICH AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.4608623,34.18945332,6,47.4883176, 
-118.460924000174,34.1894890492719,1186,0,2235015901,Not Classified,Owned,General Services,R1-1,NORWICH AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.460924,34.18948905,6,36.12349687, 
-118.4608889003,34.189474510329,1187,0,2235015902,Not Classified,Owned,General Services,R1-1,NORWICH AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.4608889,34.18947451,6,32.03659752, 
-118.432346000244,34.1842863998564,1188,0,2239007900,Not Classified,Owned,General Services,RE9-1,MAMMOTH AVE/ERWIN ST,LOS ANGELES,UNKNOWN,-118.432346,34.1842864,2,131.2991499, 
-118.439195100025,34.1839141602967,1189,0,2239013900,OPLA,Owned,General Services,R1-1,MURIETTA AVE/CALVERT ST,Los Angeles,LOS ANGELES,-118.4391951,34.18391416,2,485.3823564, 
-118.438915900042,34.1824958100827,1190,0,2239013901,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/CALVERT ST,LOS ANGELES,UNKNOWN,-118.4389159,34.18249581,2,89.4320717, 
-118.47189290051,34.1830447705592,1191,0,2242001900,OPLA,Owned,General Services,PF-1XL,BLUCHER AVE/ERWIN ST,Los Angeles,LOS ANGELES,-118.4718929,34.18304477,6,1160.438113, 
-118.441772800462,34.1703406097381,1192,0,2245026901,Not Classified,Owned,General Services,R1-1,ALBERS ST/STANSBURY AVE,LOS ANGELES,UNKNOWN,-118.4417728,34.17034061,4,62.96563107, 
-118.438807700661,34.1771112299399,1193,0,2246015900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4388077,34.17711123,2,90.15031892,None
-118.438094500309,34.1775732998337,1194,0,2246015901,Not Classified,Owned,General Services,R1-1,CALIFA ST/MURIETTA AVE,LOS ANGELES,UNKNOWN,-118.4380945,34.1775733,2,346.5370317, 
-118.43833409986,34.1775731504552,1195,0,2246015902,Not Classified,Owned,General Services,R1-1,CALIFA ST/MURIETTA AVE,LOS ANGELES,UNKNOWN,-118.4383341,34.17757315,2,75.13238126, 
-118.438906800108,34.1771111898081,1196,0,2246016900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4389068,34.17711119,2,90.15086874, 
-118.439320400634,34.1773418497662,1197,0,2246016901,OPLA,Owned,General Services,R1-1,CALIFA ST/HAZELTINE AVE,Los Angeles,LOS ANGELES,-118.4393204,34.17734185,2,3298.36289, 
-118.436741299724,34.1755012903149,1198,0,2246019900,Not Classified,Owned,General Services,R1-1,COLBATH AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4367413,34.17550129,2,3283.731953, 
-118.436746200034,34.1750483392743,1199,0,2246019901,Not Classified,Owned,General Services,R1-1,COLBATH AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4367462,34.17504834,2,439.3748277, 
-118.437801699832,34.1730357199081,1200,0,2246030900,Not Classified,Owned,General Services,R1-1,COSTELLO AVE/COLLINS ST,LOS ANGELES,UNKNOWN,-118.4378017,34.17303572,2,180.5417376, 
-118.433866600085,34.1702740302369,1201,0,2247013900,Not Classified,Owned,General Services,R1-1,ALBERS ST/MATILIJA AVE,LOS ANGELES,UNKNOWN,-118.4338666,34.17027403,4,29.98984374, 
-118.434896399981,34.1702731205099,1202,0,2247013902,Not Classified,Owned,General Services,R1-1,ALBERS ST/CANTALOUPE AVE,LOS ANGELES,UNKNOWN,-118.4348964,34.17027312,4,30.00031244, 
-118.435250199659,34.1702726701058,1203,0,2247013903,Not Classified,Owned,General Services,R1-1,ALBERS ST/RANCHITO AVE,LOS ANGELES,UNKNOWN,-118.4352502,34.17027267,4,30.00160325, 
-118.43392660036,34.1703193597492,1204,0,2247013904,Not Classified,Owned,General Services,R1-1,ALBERS ST/MATILIJA AVE,LOS ANGELES,UNKNOWN,-118.4339266,34.17031936,4,33.19028119,None
-118.455309099355,34.1654781099752,1205,0,2249021901,Not Classified,Owned,General Services,R1-1,WILLIS AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,-118.4553091,34.16547811,4,47.24927443, 
-118.459955000053,34.1712710702384,1206,0,2250015900,Not Classified,Owned,General Services,R1-1,KILLION ST/LEMONA AVE,LOS ANGELES,UNKNOWN,-118.459955,34.17127107,4,107.9409374, 
-118.459822899197,34.1712262496084,1207,0,2250015901,Not Classified,Owned,General Services,R1-1,KILLION ST/LEMONA AVE,LOS ANGELES,UNKNOWN,-118.4598229,34.17122625,4,230.7449001, 
-118.504452700004,34.166927840221,1208,0,2258028900,Not Classified,Owned,General Services,RA-1,OAK PARK AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,-118.5044527,34.16692784,5,4876.077483, 
-118.503776600073,34.1659961805033,1209,0,2258028901,Not Classified,Owned,General Services,RA-1,OAK PARK AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,-118.5037766,34.16599618,5,938.7194044, 
-118.473733600629,34.157924620211,1210,0,2261030901,Not Classified,Owned,General Services,R1-1,AQUEDUCT AVE/LA MIADA ST,LOS ANGELES,UNKNOWN,-118.4737336,34.15792462,5,286.9620575, 
-118.473871099462,34.1580997301788,1211,0,2261030902,Not Classified,Owned,General Services,R1-1,AQUEDUCT AVE/LA MIADA ST,LOS ANGELES,UNKNOWN,-118.4738711,34.15809973,5,894.3520577, 
-118.473895399788,34.158401269571,1212,0,2261030903,Not Classified,Owned,General Services,R1-1,AQUEDUCT AVE/LA MIADA ST,LOS ANGELES,UNKNOWN,-118.4738954,34.15840127,5,237.1085996, 
-118.458534500382,34.1630833103972,1213,0,2263005900,Not Classified,Owned,General Services,R1-1-RIO,OTSEGO ST/LEMONA AVE,LOS ANGELES,UNKNOWN,-118.4585345,34.16308331,4,44.99305011, 
-118.45957449975,34.1643586005904,1214,0,2263005903,Not Classified,Owned,General Services,[Q]R3-1-RIO,LEMONA AVE/HARTSOOK ST,LOS ANGELES,UNKNOWN,-118.4595745,34.1643586,4,45.00120019, 
-118.44625630013,34.1354851405567,1215,0,2274025900,Not Classified,Owned,General Services,RE15-1-H,DE LA CUMBRE PL/GLORIETTA DR,LOS ANGELES,UNKNOWN,-118.4462563,34.13548514,4,90.05899981, 
-118.44574619988,34.1356744898432,1216,0,2274025901,Not Classified,Owned,General Services,RE15-1-H,COY DR/DE LA CUMBRE PL,LOS ANGELES,UNKNOWN,-118.4457462,34.13567449,4,90.21305016, 
-118.458133200487,34.1398058698583,1217,0,2277031900,Not Classified,Owned,General Services,RE40-1-H,LIMESTONE PL/STONE CANYON AVE,LOS ANGELES,UNKNOWN,-118.4581332,34.13980587,4,67.60254996, 
-118.458154999904,34.13986505986,1218,0,2277031901,Not Classified,Owned,General Services,RE40-1-H,LIMESTONE PL/STONE CANYON AVE,LOS ANGELES,UNKNOWN,-118.458155,34.13986506,4,67.61954994, 
-118.461070599838,34.1350385701349,1219,0,2278016900,Not Classified,Owned,General Services,RE15-1-H,FUTURE ST/LOADSTONE DR,LOS ANGELES,UNKNOWN,-118.4610706,34.13503857,4,3317.537198, 
-118.421715500666,34.2158308804661,1220,0,2303001900,Not Classified,Owned,General Services,RA-1,STRATHERN ST/NAGLE AVE,LOS ANGELES,UNKNOWN,-118.4217155,34.21583088,2,137.6567147, 
-118.421715400054,34.2156300698887,1221,0,2303001901,Not Classified,Owned,General Services,RS-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217154,34.21563007,2,283.5352627, 
-118.421213399914,34.2158981898765,1222,0,2303001902,Not Classified,Owned,General Services,RA-1,STRATHERN ST/LLOYD AVE,LOS ANGELES,UNKNOWN,-118.4212134,34.21589819,2,900.2214977, 
-118.421738100481,34.2146222599149,1223,0,2303002900,Not Classified,Owned,General Services,RA-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217381,34.21462226,2,186.2673005, 
-118.421726599351,34.2146607298913,1224,0,2303002901,Not Classified,Owned,General Services,RA-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217266,34.21466073,2,11.62939997, 
-118.421715100017,34.2148448405799,1225,0,2303002902,Not Classified,Owned,General Services,RS-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217151,34.21484484,2,258.3925498, 
-118.420712099561,34.2140427403961,1226,0,2303003900,Not Classified,Owned,General Services,RA-1,LLOYD AVE/FULTON AVE,LOS ANGELES,UNKNOWN,-118.4207121,34.21404274,2,36.1660499, 
-118.420712400497,34.2146115903562,1227,0,2303003901,Not Classified,Owned,General Services,RA-1,LLOYD AVE/FULTON AVE,LOS ANGELES,UNKNOWN,-118.4207124,34.21461159,2,552.3113994, 
-118.42071250021,34.2148218397657,1228,0,2303003902,Not Classified,Owned,General Services,RA-1,LLOYD AVE/FULTON AVE,LOS ANGELES,UNKNOWN,-118.4207125,34.21482184,2,180.1822994, 
-118.42071289996,34.2156671904057,1229,0,2303003903,Not Classified,Owned,General Services,RA-1,LLOYD AVE/STRATHERN ST,LOS ANGELES,UNKNOWN,-118.4207129,34.21566719,2,495.0066045, 
-118.418169799933,34.2089826902127,1230,0,2303017900,Not Classified,Owned,General Services,RA-1,KESWICK ST/ETHEL AVE,LOS ANGELES,UNKNOWN,-118.4181698,34.20898269,2,449.9731997, 
